source_path,source_line,heading_level,source_heading,disposition,replacement_ids,removal_commit
docs/redrhex_meeting_report.md,138,2,5. 五個 Stage 各自在負責什麼,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,140,2,Stage1：Forward-only（穩定直走基礎）,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,162,2,Stage2：Lateral-only（純側向能力）,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,179,2,Stage3：Diagonal-only（前向 + 側向的組合技能）,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,195,2,Stage4：Yaw-only（原地旋轉）,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,213,2,Stage5：Mixed（完整技能整合）,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,234,2,6. 我們做了哪些主要程式修改,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,238,2,6.1 `source/RedRhex/RedRhex/tasks/direct/redrhex/redrhex_env.py`,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,249,3,A. 把控制邏輯改成「技能模式感知」,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,264,3,B. 加入更明確的 forward gait prior,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,279,3,C. 讓 reward 與診斷值分開處理,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,300,3,D. 加入 play/eval 的 forward 相容保護,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,326,2,6.2 `source/RedRhex/RedRhex/tasks/direct/redrhex/redrhex_env_cfg.py`,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,348,2,6.3 `scripts/rsl_rl/train_stage_pipeline.sh`,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,356,3,這個腳本做了什麼,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,365,3,為什麼這樣設計,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,378,3,這支腳本的關鍵修正,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,380,4,A. 預設使用 full resume，而不是只載入 policy,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,405,4,B. 加入 GUI 預檢,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,427,4,C. 加入 stage health gate,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,443,4,D. `rg` 缺失時的 fallback,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,457,2,6.4 `scripts/rsl_rl/play.py`,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,463,3,A. 修正 checkpoint 路徑解析,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,486,3,B. 把實際啟動的預設命令改成 `stop`,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,518,3,C. 加入從 checkpoint 路徑自動推斷 `env.stage`,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,533,2,6.5 `scripts/rsl_rl/eval_command_sweep.py`,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,539,3,這支程式在做什麼,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,561,3,為什麼要多做這支程式,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,575,3,它會不會「自動切換 stage 去評估」？,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,590,3,為什麼它對我們很重要,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,601,3,這支程式也做了 checkpoint 防呆,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,610,2,6.6 `docs/redrhex_train_play_guide.md`,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,632,2,6.7 `docs/redrhex_stage_training_explainer.md`,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,643,2,7. 舊版穩定版本和新版到底差在哪裡,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,684,2,8. 我們如何回應你提出過的每一個核心問題,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,688,2,問題 1：側走有效果，但速度太慢，不夠積極,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,690,3,成因,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,696,3,我們怎麼做,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,702,3,好處,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,707,2,問題 2：斜走只有一點點效果，而且前面階段似乎沒有真的練斜走,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,709,3,成因,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,714,3,我們怎麼做,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,719,3,好處,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,724,2,問題 3：原地旋轉很差，一開始就 body contact 然後死掉,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,726,3,成因,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,732,3,我們怎麼做,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,738,3,好處,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,743,2,問題 4：五個 stage 資料夾裡的 `model_*.pt` 編號都重置，這樣真的有接續學習嗎？,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,745,3,成因,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,750,3,我們怎麼做,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,755,3,好處,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,760,2,問題 5：`play.py` 可能有問題，因為以前正常的舊模型現在也會壞,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,762,3,成因,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,770,3,我們怎麼做,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,776,3,好處,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,781,2,問題 6：`eval_command_sweep.py` 會不會自動切換各種 stage？,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,783,3,正確答案,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,789,3,這代表什麼,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,794,2,問題 7：是不是有程式控制每個 stage 使用哪些獎勵，哪些獎勵被抑制？,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,796,3,正確答案,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,812,3,為什麼這樣設計,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,822,2,9. TensorBoard 上為什麼有些數值看起來「不合理」,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,828,2,原因 A：reward 被刻意抑制,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,834,2,原因 B：診斷值存在，但不直接參與當前學習,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,843,2,原因 C：某些曲線不穩，代表策略還沒收斂或根本在崩壞,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,859,2,10. 我們這一輪開發帶來的主要好處,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,863,2,好處 1：把多技能問題拆成可診斷的子問題,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,874,2,好處 2：把課程式訓練做成可自動化的流程,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,885,2,好處 3：減少夜間白跑的風險,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,895,2,好處 4：把回放與驗收工具工程化,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,906,2,好處 5：在新架構下，仍試圖保留舊版穩定直走能力,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,923,2,11. 目前仍存在的限制與風險,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,937,2,12. 我們目前最合理的總結,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,947,2,13. 報告時建議的講述順序,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,951,3,第一段：先講原始問題,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,957,3,第二段：講我們的設計轉向,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,963,3,第三段：講我們不是只改流程，而是有改程式,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,972,3,第四段：講為什麼這些改動是必要的,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,979,3,第五段：講現在得到的結果,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,986,2,14. 這次我們實際參考了哪些資料,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,992,3,第一類：你們自己已有的穩定版本與實驗紀錄,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,1001,3,第二類：目前程式碼本身,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,1011,3,第三類：方法論上的常見做法,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_meeting_report.md,1023,2,15. 你在會議上可以直接用的結論,migrated,project-audit-2026-07;project-roadmap;reward-energy-model;training-policy-architecture;training-stack-evidence-2026-07,
docs/redrhex_train_play_guide.md,0,0,<document>,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,1,1,RedRhex 終極操作指南,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,25,2,0. 完全新手先看這裡,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,37,2,0.1 最白話的名詞解釋,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,39,3,`Train` 是什麼,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,57,3,`Play` 是什麼,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,75,3,`Task` 是什麼,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,88,3,`Agent` 是什麼,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,104,3,`Checkpoint` 是什麼,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,116,3,`Run` 是什麼,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,135,3,`Resume` 是什麼,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,141,2,0.2 `Actor`、`Critic`、`Policy`、`History` 到底是什麼,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,145,3,`Actor`,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,155,3,`Critic`,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,174,3,`Policy`,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,187,3,`History`,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,206,3,`Policy + History` 為什麼常一起出現,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,222,2,0.3 `Teacher`、`Student`、`Distillation` 是什麼,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,224,3,`Teacher`,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,239,3,`Student`,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,250,3,`Distillation`,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,268,2,0.4 這個專案裡 observation group 的意思,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,272,3,`policy`,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,276,3,`history`,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,280,3,`critic`,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,289,3,`teacher`,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,302,2,0.5 `Parser`、`CLI 參數`、`Hydra 覆寫` 到底差在哪,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,306,3,第一種：`--開頭` 的參數,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,333,3,第二種：`name=value` 形式的覆寫,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,360,3,最常見的錯誤,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,380,2,0.6 如果你以後要自己新增模式，要改哪裡,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,384,3,如果你只是想「多一個命令列參數」,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,401,3,如果你想「多一個環境模式」,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,414,3,如果你想「多一個 agent 模式」,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,435,3,如果你只是想臨時改某個 env 參數,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,447,2,0.7 完全照抄版：從零開始跑一次 Train + Play,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,451,3,Terminal 1：進入專案,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,458,3,Terminal 1：先做 smoke test,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,470,3,Terminal 1：開始訓練完整主 task,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,482,3,Terminal 2：開 TensorBoard,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,497,3,Terminal 3：找最新 checkpoint,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,511,3,Terminal 3：播放模型,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,553,3,Terminal 3：只匯出 policy，不播放,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,575,2,0.8 最常見的「我要改模式」到底怎麼改,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,579,3,例 1：我要從完整主任務改成快速直走,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,593,3,例 2：我要從一般 PPO 改成 teacher PPO,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,607,3,例 3：我要從一般 PPO 改成 distillation,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,621,3,例 4：我要讓主 task 固定在 stage 3,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,642,3,例 5：我要關掉 GUI,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,650,3,例 6：我要在 play 時不要鍵盤控制,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,658,3,例 7：我要只匯出模型，不播放,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,666,3,例 8：我要從舊 checkpoint 接著訓練,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,674,3,例 9：我要改平行環境數量,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,688,3,例 10：我要縮短或拉長訓練時間,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,716,2,0.9 如果你現在就要開始 Train，請直接照這條流程做,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,732,3,0.9.1 最重要的觀念,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,751,3,0.9.2 你現在該選哪一條路,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,766,4,路線 A：我只是第一次要把訓練跑起來,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,792,4,路線 B：我想最快看到直走結果,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,816,4,路線 B-2：我只想穩定往前走，但不要 ForwardFast,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,861,4,路線 C：我要完整 locomotion 能力，而且希望最正式,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,890,4,路線 D：我想做進階研究，追更高上限,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
docs/redrhex_train_play_guide.md,907,3,0.9.3 我現在最推薦你的實際順序,migrated,operator-launch-training;operator-staged-training;operator-monitor-training;operator-play-export-video;operator-training-troubleshooting;command-reference;runtime-layout,
